pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,WEEK NAME,Day of Week,Month Name
35516,15679,thai_ckn_l,1,19-Sep-15,15:29:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
35587,15709,thai_ckn_l,1,19-Sep-15,19:44:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
36129,15951,thai_ckn_l,1,26-Sep-15,14:03:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
36136,15954,thai_ckn_l,1,26-Sep-15,14:55:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
36151,15960,thai_ckn_l,1,26-Sep-15,16:05:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
36211,15987,thai_ckn_l,1,26-Sep-15,20:42:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
36217,15990,thai_ckn_l,1,26-Sep-15,21:42:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,September
37144,16401,thai_ckn_l,1,03-Oct-15,15:58:03,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
37183,16415,thai_ckn_l,1,03-Oct-15,18:21:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
37202,16425,thai_ckn_l,1,03-Oct-15,19:57:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
37887,16728,thai_ckn_l,1,10-Oct-15,13:01:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
37898,16730,thai_ckn_l,1,10-Oct-15,13:46:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
37909,16735,thai_ckn_l,1,10-Oct-15,14:26:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
39688,17474,thai_ckn_l,1,24-Oct-15,14:51:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
39707,17482,thai_ckn_l,1,24-Oct-15,17:42:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
40515,17848,thai_ckn_l,1,31-Oct-15,19:05:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
40531,17855,thai_ckn_l,1,31-Oct-15,19:44:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
40541,17859,thai_ckn_l,1,31-Oct-15,19:54:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
40563,17870,thai_ckn_l,1,31-Oct-15,21:26:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
40565,17871,thai_ckn_l,1,31-Oct-15,21:26:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,October
41430,18237,thai_ckn_l,1,07-Nov-15,16:27:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
41490,18260,thai_ckn_l,1,07-Nov-15,18:31:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
41530,18278,thai_ckn_l,1,07-Nov-15,22:52:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42344,18629,thai_ckn_l,1,14-Nov-15,13:31:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42351,18630,thai_ckn_l,1,14-Nov-15,13:39:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42355,18631,thai_ckn_l,1,14-Nov-15,13:41:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42359,18634,thai_ckn_l,1,14-Nov-15,13:55:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42400,18651,thai_ckn_l,1,14-Nov-15,17:21:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42424,18663,thai_ckn_l,1,14-Nov-15,19:37:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
42469,18682,thai_ckn_l,1,14-Nov-15,23:01:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
43276,19025,thai_ckn_l,1,21-Nov-15,13:54:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
43345,19056,thai_ckn_l,1,21-Nov-15,19:19:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
44444,19532,thai_ckn_l,1,28-Nov-15,15:32:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
44493,19554,thai_ckn_l,1,28-Nov-15,19:00:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
44510,19561,thai_ckn_l,1,28-Nov-15,20:46:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,November
45380,19936,thai_ckn_l,1,05-Dec-15,14:30:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
45391,19940,thai_ckn_l,1,05-Dec-15,15:02:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
45396,19942,thai_ckn_l,1,05-Dec-15,15:40:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
45415,19950,thai_ckn_l,1,05-Dec-15,17:19:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
45439,19959,thai_ckn_l,1,05-Dec-15,18:51:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
45444,19961,thai_ckn_l,1,05-Dec-15,19:00:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
46317,20344,thai_ckn_l,1,12-Dec-15,11:52:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
46369,20366,thai_ckn_l,1,12-Dec-15,15:19:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
46418,20389,thai_ckn_l,1,12-Dec-15,20:29:06,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
46423,20391,thai_ckn_l,1,12-Dec-15,20:30:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
47298,20784,thai_ckn_l,1,19-Dec-15,13:29:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
47317,20792,thai_ckn_l,1,19-Dec-15,16:30:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
47320,20794,thai_ckn_l,1,19-Dec-15,16:59:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
47326,20796,thai_ckn_l,1,19-Dec-15,17:01:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
47391,20827,thai_ckn_l,1,19-Dec-15,22:54:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48025,21110,thai_ckn_l,1,26-Dec-15,12:30:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48029,21113,thai_ckn_l,1,26-Dec-15,13:28:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48044,21116,thai_ckn_l,1,26-Dec-15,14:45:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48085,21133,thai_ckn_l,1,26-Dec-15,19:12:48,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48086,21134,thai_ckn_l,1,26-Dec-15,19:15:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
48097,21138,thai_ckn_l,1,26-Dec-15,21:19:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,December
739,322,thai_ckn_l,1,06-Jan-15,13:02:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
772,334,thai_ckn_l,1,06-Jan-15,14:24:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
778,338,thai_ckn_l,1,06-Jan-15,15:18:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
796,347,thai_ckn_l,1,06-Jan-15,16:37:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
799,348,thai_ckn_l,1,06-Jan-15,16:49:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
822,359,thai_ckn_l,1,06-Jan-15,18:33:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
841,368,thai_ckn_l,1,06-Jan-15,20:28:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
1716,762,thai_ckn_l,1,13-Jan-15,16:36:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
1763,782,thai_ckn_l,1,13-Jan-15,20:36:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
1765,783,thai_ckn_l,1,13-Jan-15,21:17:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
2636,1161,thai_ckn_l,1,20-Jan-15,14:21:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
2682,1186,thai_ckn_l,1,20-Jan-15,19:19:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
2690,1192,thai_ckn_l,1,20-Jan-15,20:15:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
3542,1569,thai_ckn_l,1,27-Jan-15,13:38:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
3547,1572,thai_ckn_l,1,27-Jan-15,14:33:38,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
3602,1596,thai_ckn_l,1,27-Jan-15,18:22:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,January
4502,1999,thai_ckn_l,1,03-Feb-15,12:07:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
4511,2000,thai_ckn_l,1,03-Feb-15,12:14:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
4580,2029,thai_ckn_l,1,03-Feb-15,16:47:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
5487,2427,thai_ckn_l,1,10-Feb-15,13:42:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
6448,2851,thai_ckn_l,1,17-Feb-15,14:23:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
6460,2855,thai_ckn_l,1,17-Feb-15,15:26:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
7329,3230,thai_ckn_l,1,24-Feb-15,12:13:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
7336,3233,thai_ckn_l,1,24-Feb-15,12:29:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
7421,3269,thai_ckn_l,1,24-Feb-15,19:26:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
7429,3274,thai_ckn_l,1,24-Feb-15,20:23:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
7439,3279,thai_ckn_l,1,24-Feb-15,21:35:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,February
8382,3672,thai_ckn_l,1,03-Mar-15,17:29:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9301,4074,thai_ckn_l,1,10-Mar-15,13:33:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9312,4077,thai_ckn_l,1,10-Mar-15,13:55:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9326,4083,thai_ckn_l,1,10-Mar-15,14:53:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9330,4086,thai_ckn_l,1,10-Mar-15,15:01:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9343,4091,thai_ckn_l,1,10-Mar-15,16:43:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9389,4110,thai_ckn_l,1,10-Mar-15,20:55:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
9394,4112,thai_ckn_l,1,10-Mar-15,21:23:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
10233,4479,thai_ckn_l,1,17-Mar-15,13:33:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
10265,4489,thai_ckn_l,1,17-Mar-15,15:26:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
10296,4504,thai_ckn_l,1,17-Mar-15,17:04:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11133,4881,thai_ckn_l,1,24-Mar-15,11:16:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11159,4893,thai_ckn_l,1,24-Mar-15,12:53:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11179,4904,thai_ckn_l,1,24-Mar-15,16:00:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11184,4906,thai_ckn_l,1,24-Mar-15,16:25:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11194,4911,thai_ckn_l,1,24-Mar-15,16:50:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
11208,4919,thai_ckn_l,1,24-Mar-15,17:39:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12078,5310,thai_ckn_l,1,31-Mar-15,12:00:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12156,5337,thai_ckn_l,1,31-Mar-15,15:34:31,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12162,5340,thai_ckn_l,1,31-Mar-15,16:21:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12173,5346,thai_ckn_l,1,31-Mar-15,17:30:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12176,5347,thai_ckn_l,1,31-Mar-15,17:33:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12183,5350,thai_ckn_l,1,31-Mar-15,17:54:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
12198,5357,thai_ckn_l,1,31-Mar-15,18:55:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,March
13111,5745,thai_ckn_l,1,07-Apr-15,12:38:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
13173,5772,thai_ckn_l,1,07-Apr-15,17:28:34,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
13187,5777,thai_ckn_l,1,07-Apr-15,18:00:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
13206,5786,thai_ckn_l,1,07-Apr-15,19:03:46,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14065,6162,thai_ckn_l,1,14-Apr-15,12:36:15,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14095,6169,thai_ckn_l,1,14-Apr-15,13:14:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14125,6183,thai_ckn_l,1,14-Apr-15,16:58:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14163,6197,thai_ckn_l,1,14-Apr-15,20:56:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14169,6199,thai_ckn_l,1,14-Apr-15,21:03:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14175,6202,thai_ckn_l,1,14-Apr-15,21:53:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
14999,6576,thai_ckn_l,1,21-Apr-15,12:00:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
15040,6589,thai_ckn_l,1,21-Apr-15,13:33:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
15105,6623,thai_ckn_l,1,21-Apr-15,19:32:03,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,TUE,2,April
